#Final temperature stored in grid format
#Each column in this file corresponds to column of actual grid, as does each row
2.888717e-01     2.901602e-01     2.927292e-01     2.965630e-01     3.016378e-01     3.079224e-01     3.153781e-01     3.239588e-01     3.336117e-01     3.442773e-01     3.558898e-01     3.683775e-01     3.816636e-01     3.956661e-01     4.102987e-01     4.254711e-01     4.410898e-01     4.570585e-01     4.732789e-01     4.896507e-01     5.060732e-01     5.224451e-01     5.386654e-01     5.546342e-01     5.702529e-01     5.854253e-01     6.000579e-01     6.140604e-01     6.273465e-01     6.398342e-01     6.514467e-01     6.621123e-01     6.717652e-01     6.803459e-01     6.878016e-01     6.940862e-01     6.991610e-01     7.029948e-01     7.055638e-01     7.068523e-01     7.068523e-01     7.055638e-01     7.029948e-01     6.991610e-01     6.940862e-01     6.878016e-01     6.803459e-01     6.717652e-01     6.621123e-01     6.514467e-01     6.398342e-01     6.273465e-01     6.140604e-01     6.000579e-01     5.854253e-01     5.702529e-01     5.546342e-01     5.386654e-01     5.224451e-01     5.060732e-01     4.896507e-01     4.732789e-01     4.570585e-01     4.410898e-01     4.254711e-01     4.102987e-01     3.956661e-01     3.816636e-01     3.683775e-01     3.558898e-01     3.442773e-01     3.336117e-01     3.239588e-01     3.153781e-01     3.079224e-01     3.016378e-01     2.965630e-01     2.927292e-01     2.901602e-01     2.888717e-01     
3.047922e-01     3.059814e-01     3.083525e-01     3.118909e-01     3.165748e-01     3.223752e-01     3.292565e-01     3.371761e-01     3.460853e-01     3.559292e-01     3.666470e-01     3.781727e-01     3.904351e-01     4.033588e-01     4.168641e-01     4.308675e-01     4.452829e-01     4.600214e-01     4.749921e-01     4.901026e-01     5.052599e-01     5.203704e-01     5.353410e-01     5.500795e-01     5.644949e-01     5.784984e-01     5.920036e-01     6.049273e-01     6.171898e-01     6.287155e-01     6.394333e-01     6.492771e-01     6.581863e-01     6.661060e-01     6.729872e-01     6.787877e-01     6.834715e-01     6.870099e-01     6.893810e-01     6.905702e-01     6.905702e-01     6.893810e-01     6.870099e-01     6.834715e-01     6.787877e-01     6.729872e-01     6.661060e-01     6.581863e-01     6.492771e-01     6.394333e-01     6.287155e-01     6.171898e-01     6.049273e-01     5.920036e-01     5.784984e-01     5.644949e-01     5.500795e-01     5.353410e-01     5.203704e-01     5.052599e-01     4.901026e-01     4.749921e-01     4.600214e-01     4.452829e-01     4.308675e-01     4.168641e-01     4.033588e-01     3.904351e-01     3.781727e-01     3.666470e-01     3.559292e-01     3.460853e-01     3.371761e-01     3.292565e-01     3.223752e-01     3.165748e-01     3.118909e-01     3.083525e-01     3.059814e-01     3.047922e-01     
3.195270e-01     3.206243e-01     3.228121e-01     3.260769e-01     3.303987e-01     3.357507e-01     3.421000e-01     3.494074e-01     3.576278e-01     3.667106e-01     3.765999e-01     3.872345e-01     3.985490e-01     4.104735e-01     4.229347e-01     4.358556e-01     4.491565e-01     4.627556e-01     4.765689e-01     4.905112e-01     5.044967e-01     5.184390e-01     5.322523e-01     5.458514e-01     5.591523e-01     5.720732e-01     5.845343e-01     5.964589e-01     6.077734e-01     6.184080e-01     6.282972e-01     6.373801e-01     6.456005e-01     6.529079e-01     6.592572e-01     6.646092e-01     6.689309e-01     6.721958e-01     6.743836e-01     6.754809e-01     6.754809e-01     6.743836e-01     6.721958e-01     6.689309e-01     6.646092e-01     6.592572e-01     6.529079e-01     6.456005e-01     6.373801e-01     6.282972e-01     6.184080e-01     6.077734e-01     5.964589e-01     5.845343e-01     5.720732e-01     5.591523e-01     5.458514e-01     5.322523e-01     5.184390e-01     5.044967e-01     4.905112e-01     4.765689e-01     4.627556e-01     4.491565e-01     4.358556e-01     4.229347e-01     4.104735e-01     3.985490e-01     3.872345e-01     3.765999e-01     3.667106e-01     3.576278e-01     3.494074e-01     3.421000e-01     3.357507e-01     3.303987e-01     3.260769e-01     3.228121e-01     3.206243e-01     3.195270e-01     
3.331683e-01     3.341804e-01     3.361984e-01     3.392098e-01     3.431961e-01     3.481327e-01     3.539891e-01     3.607293e-01     3.683116e-01     3.766894e-01     3.858111e-01     3.956202e-01     4.060564e-01     4.170554e-01     4.285493e-01     4.404673e-01     4.527358e-01     4.652793e-01     4.780203e-01     4.908805e-01     5.037804e-01     5.166405e-01     5.293816e-01     5.419250e-01     5.541936e-01     5.661115e-01     5.776054e-01     5.886044e-01     5.990406e-01     6.088498e-01     6.179714e-01     6.263492e-01     6.339316e-01     6.406717e-01     6.465282e-01     6.514647e-01     6.554510e-01     6.584624e-01     6.604804e-01     6.614925e-01     6.614925e-01     6.604804e-01     6.584624e-01     6.554510e-01     6.514647e-01     6.465282e-01     6.406717e-01     6.339316e-01     6.263492e-01     6.179714e-01     6.088498e-01     5.990406e-01     5.886044e-01     5.776054e-01     5.661115e-01     5.541936e-01     5.419250e-01     5.293816e-01     5.166405e-01     5.037804e-01     4.908805e-01     4.780203e-01     4.652793e-01     4.527358e-01     4.404673e-01     4.285493e-01     4.170554e-01     4.060564e-01     3.956202e-01     3.858111e-01     3.766894e-01     3.683116e-01     3.607293e-01     3.539891e-01     3.481327e-01     3.431961e-01     3.392098e-01     3.361984e-01     3.341804e-01     3.331683e-01     
3.458014e-01     3.467346e-01     3.485952e-01     3.513718e-01     3.550472e-01     3.595988e-01     3.649985e-01     3.712130e-01     3.782040e-01     3.859285e-01     3.943387e-01     4.033829e-01     4.130052e-01     4.231464e-01     4.337439e-01     4.447324e-01     4.560441e-01     4.676093e-01     4.793568e-01     4.912140e-01     5.031078e-01     5.149650e-01     5.267124e-01     5.382777e-01     5.495894e-01     5.605779e-01     5.711754e-01     5.813166e-01     5.909389e-01     5.999831e-01     6.083933e-01     6.161177e-01     6.231088e-01     6.293233e-01     6.347230e-01     6.392746e-01     6.429500e-01     6.457266e-01     6.475872e-01     6.485203e-01     6.485203e-01     6.475872e-01     6.457266e-01     6.429500e-01     6.392746e-01     6.347230e-01     6.293233e-01     6.231088e-01     6.161177e-01     6.083933e-01     5.999831e-01     5.909389e-01     5.813166e-01     5.711754e-01     5.605779e-01     5.495894e-01     5.382777e-01     5.267124e-01     5.149650e-01     5.031078e-01     4.912140e-01     4.793568e-01     4.676093e-01     4.560441e-01     4.447324e-01     4.337439e-01     4.231464e-01     4.130052e-01     4.033829e-01     3.943387e-01     3.859285e-01     3.782040e-01     3.712130e-01     3.649985e-01     3.595988e-01     3.550472e-01     3.513718e-01     3.485952e-01     3.467346e-01     3.458014e-01     
3.575057e-01     3.583657e-01     3.600804e-01     3.626392e-01     3.660264e-01     3.702211e-01     3.751973e-01     3.809245e-01     3.873673e-01     3.944860e-01     4.022367e-01     4.105716e-01     4.194394e-01     4.287853e-01     4.385518e-01     4.486785e-01     4.591032e-01     4.697615e-01     4.805877e-01     4.915151e-01     5.024762e-01     5.134036e-01     5.242298e-01     5.348881e-01     5.453128e-01     5.554395e-01     5.652060e-01     5.745519e-01     5.834197e-01     5.917546e-01     5.995053e-01     6.066240e-01     6.130668e-01     6.187940e-01     6.237702e-01     6.279649e-01     6.313521e-01     6.339109e-01     6.356256e-01     6.364856e-01     6.364856e-01     6.356256e-01     6.339109e-01     6.313521e-01     6.279649e-01     6.237702e-01     6.187940e-01     6.130668e-01     6.066240e-01     5.995053e-01     5.917546e-01     5.834197e-01     5.745519e-01     5.652060e-01     5.554395e-01     5.453128e-01     5.348881e-01     5.242298e-01     5.134036e-01     5.024762e-01     4.915151e-01     4.805877e-01     4.697615e-01     4.591032e-01     4.486785e-01     4.385518e-01     4.287853e-01     4.194394e-01     4.105716e-01     4.022367e-01     3.944860e-01     3.873673e-01     3.809245e-01     3.751973e-01     3.702211e-01     3.660264e-01     3.626392e-01     3.600804e-01     3.583657e-01     3.575057e-01     
3.683545e-01     3.691466e-01     3.707260e-01     3.730828e-01     3.762027e-01     3.800663e-01     3.846498e-01     3.899249e-01     3.958592e-01     4.024160e-01     4.095550e-01     4.172321e-01     4.253999e-01     4.340082e-01     4.430038e-01     4.523313e-01     4.619332e-01     4.717503e-01     4.817220e-01     4.917869e-01     5.018829e-01     5.119478e-01     5.219196e-01     5.317366e-01     5.413385e-01     5.506660e-01     5.596616e-01     5.682699e-01     5.764378e-01     5.841148e-01     5.912538e-01     5.978106e-01     6.037449e-01     6.090201e-01     6.136036e-01     6.174672e-01     6.205870e-01     6.229439e-01     6.245233e-01     6.253154e-01     6.253154e-01     6.245233e-01     6.229439e-01     6.205870e-01     6.174672e-01     6.136036e-01     6.090201e-01     6.037449e-01     5.978106e-01     5.912538e-01     5.841148e-01     5.764378e-01     5.682699e-01     5.596616e-01     5.506660e-01     5.413385e-01     5.317366e-01     5.219196e-01     5.119478e-01     5.018829e-01     4.917869e-01     4.817220e-01     4.717503e-01     4.619332e-01     4.523313e-01     4.430038e-01     4.340082e-01     4.253999e-01     4.172321e-01     4.095550e-01     4.024160e-01     3.958592e-01     3.899249e-01     3.846498e-01     3.800663e-01     3.762027e-01     3.730828e-01     3.707260e-01     3.691466e-01     3.683545e-01     
3.784159e-01     3.791450e-01     3.805988e-01     3.827682e-01     3.856400e-01     3.891963e-01     3.934153e-01     3.982709e-01     4.037333e-01     4.097687e-01     4.163400e-01     4.234065e-01     4.309248e-01     4.388485e-01     4.471288e-01     4.557145e-01     4.645528e-01     4.735892e-01     4.827679e-01     4.920324e-01     5.013255e-01     5.105900e-01     5.197687e-01     5.288051e-01     5.376434e-01     5.462291e-01     5.545094e-01     5.624331e-01     5.699514e-01     5.770180e-01     5.835892e-01     5.896246e-01     5.950870e-01     5.999426e-01     6.041616e-01     6.077180e-01     6.105897e-01     6.127591e-01     6.142129e-01     6.149420e-01     6.149420e-01     6.142129e-01     6.127591e-01     6.105897e-01     6.077180e-01     6.041616e-01     5.999426e-01     5.950870e-01     5.896246e-01     5.835892e-01     5.770180e-01     5.699514e-01     5.624331e-01     5.545094e-01     5.462291e-01     5.376434e-01     5.288051e-01     5.197687e-01     5.105900e-01     5.013255e-01     4.920324e-01     4.827679e-01     4.735892e-01     4.645528e-01     4.557145e-01     4.471288e-01     4.388485e-01     4.309248e-01     4.234065e-01     4.163400e-01     4.097687e-01     4.037333e-01     3.982709e-01     3.934153e-01     3.891963e-01     3.856400e-01     3.827682e-01     3.805988e-01     3.791450e-01     3.784159e-01     
3.877532e-01     3.884238e-01     3.897609e-01     3.917563e-01     3.943976e-01     3.976686e-01     4.015492e-01     4.060152e-01     4.110394e-01     4.165906e-01     4.226346e-01     4.291342e-01     4.360493e-01     4.433373e-01     4.509532e-01     4.588501e-01     4.669793e-01     4.752907e-01     4.837330e-01     4.922542e-01     5.008018e-01     5.093230e-01     5.177653e-01     5.260767e-01     5.342059e-01     5.421028e-01     5.497187e-01     5.570067e-01     5.639218e-01     5.704214e-01     5.764654e-01     5.820166e-01     5.870407e-01     5.915068e-01     5.953873e-01     5.986583e-01     6.012997e-01     6.032951e-01     6.046322e-01     6.053028e-01     6.053028e-01     6.046322e-01     6.032951e-01     6.012997e-01     5.986583e-01     5.953873e-01     5.915068e-01     5.870407e-01     5.820166e-01     5.764654e-01     5.704214e-01     5.639218e-01     5.570067e-01     5.497187e-01     5.421028e-01     5.342059e-01     5.260767e-01     5.177653e-01     5.093230e-01     5.008018e-01     4.922542e-01     4.837330e-01     4.752907e-01     4.669793e-01     4.588501e-01     4.509532e-01     4.433373e-01     4.360493e-01     4.291342e-01     4.226346e-01     4.165906e-01     4.110394e-01     4.060152e-01     4.015492e-01     3.976686e-01     3.943976e-01     3.917563e-01     3.897609e-01     3.884238e-01     3.877532e-01     
3.964250e-01     3.970413e-01     3.982700e-01     4.001037e-01     4.025309e-01     4.055367e-01     4.091027e-01     4.132067e-01     4.178236e-01     4.229248e-01     4.284789e-01     4.344516e-01     4.408061e-01     4.475033e-01     4.545019e-01     4.617586e-01     4.692289e-01     4.768665e-01     4.846245e-01     4.924549e-01     5.003096e-01     5.081400e-01     5.158980e-01     5.235356e-01     5.310058e-01     5.382626e-01     5.452611e-01     5.519583e-01     5.583129e-01     5.642856e-01     5.698397e-01     5.749409e-01     5.795578e-01     5.836618e-01     5.872278e-01     5.902336e-01     5.926608e-01     5.944945e-01     5.957232e-01     5.963395e-01     5.963395e-01     5.957232e-01     5.944945e-01     5.926608e-01     5.902336e-01     5.872278e-01     5.836618e-01     5.795578e-01     5.749409e-01     5.698397e-01     5.642856e-01     5.583129e-01     5.519583e-01     5.452611e-01     5.382626e-01     5.310058e-01     5.235356e-01     5.158980e-01     5.081400e-01     5.003096e-01     4.924549e-01     4.846245e-01     4.768665e-01     4.692289e-01     4.617586e-01     4.545019e-01     4.475033e-01     4.408061e-01     4.344516e-01     4.284789e-01     4.229248e-01     4.178236e-01     4.132067e-01     4.091027e-01     4.055367e-01     4.025309e-01     4.001037e-01     3.982700e-01     3.970413e-01     3.964250e-01     
4.044861e-01     4.050518e-01     4.061797e-01     4.078629e-01     4.100909e-01     4.128502e-01     4.161235e-01     4.198908e-01     4.241289e-01     4.288115e-01     4.339099e-01     4.393926e-01     4.452258e-01     4.513735e-01     4.577978e-01     4.644592e-01     4.713165e-01     4.783274e-01     4.854489e-01     4.926368e-01     4.998470e-01     5.070350e-01     5.141564e-01     5.211674e-01     5.280247e-01     5.346861e-01     5.411104e-01     5.472581e-01     5.530913e-01     5.585740e-01     5.636723e-01     5.683550e-01     5.725930e-01     5.763603e-01     5.796337e-01     5.823929e-01     5.846210e-01     5.863042e-01     5.874321e-01     5.879978e-01     5.879978e-01     5.874321e-01     5.863042e-01     5.846210e-01     5.823929e-01     5.796337e-01     5.763603e-01     5.725930e-01     5.683550e-01     5.636723e-01     5.585740e-01     5.530913e-01     5.472581e-01     5.411104e-01     5.346861e-01     5.280247e-01     5.211674e-01     5.141564e-01     5.070350e-01     4.998470e-01     4.926368e-01     4.854489e-01     4.783274e-01     4.713165e-01     4.644592e-01     4.577978e-01     4.513735e-01     4.452258e-01     4.393926e-01     4.339099e-01     4.288115e-01     4.241289e-01     4.198908e-01     4.161235e-01     4.128502e-01     4.100909e-01     4.078629e-01     4.061797e-01     4.050518e-01     4.044861e-01     
